feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,labels
-1.214386742,0.459132784,-1.177096305,0.429373661,-0.245352358,-0.409269508,-0.304531366,1,1,1,0,1,0,2,6,3,1
-1.779565617,0.179675472,0.023452986,-0.674558687,-0.566949936,1.570157344,0.236326038,8,2,1,0,0,0,0,9,0,0
-0.649207868,-0.417450001,-0.816931518,-0.829496561,-0.245352358,-0.409269508,-0.304531366,1,2,0,1,0,1,0,3,3,0
1.517311152,-0.023036321,1.344057206,-0.449898771,-0.245352358,-0.409269508,-0.304531366,1,0,0,0,0,0,0,9,3,0
-0.743404347,-0.246796463,1.824276923,-0.775268305,0.397842799,-0.409269508,-0.304531366,9,2,1,0,0,0,0,5,3,0
-0.931797305,-0.437526888,0.263562844,6.661749618,-0.566949936,-0.409269508,-0.304531366,0,2,1,0,1,0,0,9,3,1
-0.837600826,-0.513948586,0.263562844,-0.50025358,0.397842799,-0.409269508,-0.304531366,4,2,2,0,1,1,0,1,3,0
0.481149881,0.454923114,-0.936986447,-0.271720216,-0.566949936,-0.409269508,-0.304531366,1,0,0,0,0,1,0,5,3,0
-0.931797305,-0.424574058,-0.936986447,0.216334085,0.07624522,-0.409269508,-0.304531366,4,1,2,0,1,0,2,8,3,0
0.857935798,-0.251977595,-0.936986447,0.72375562,0.397842799,-0.409269508,-0.304531366,4,2,2,0,0,0,0,1,3,0
0.763739319,-0.150621699,0.623727632,0.49134881,1.362635534,0.917046962,0.777183443,9,1,1,0,0,0,0,2,0,0
-0.36661843,-0.359809907,-1.057041376,-0.496380133,-0.566949936,-0.409269508,-0.304531366,7,2,1,0,1,0,2,8,3,0
0.386953402,0.474028539,-1.417206163,-0.566102176,-0.566949936,-0.409269508,-0.304531366,11,1,3,0,0,0,0,1,3,0
-0.555011389,-0.443679482,0.623727632,-0.26784677,-0.566949936,0.886903406,0.777183443,4,1,2,0,1,0,0,9,1,0
-0.36661843,-0.33131368,0.743782561,0.092383786,-0.566949936,-0.409269508,-0.304531366,4,1,2,0,1,0,0,5,3,0
0.952132277,1.30592406,0.383617773,1.703737669,-0.566949936,-0.409269508,-0.304531366,2,1,1,0,1,0,0,9,3,0
-0.36661843,-0.239996227,-1.297151234,-0.012199278,-0.566949936,-0.409269508,-0.304531366,10,1,1,0,1,0,0,3,3,0
-0.931797305,-0.155155189,0.623727632,-0.829496561,0.07624522,-0.409269508,-0.304531366,7,1,1,0,1,0,2,8,3,0
-1.214386742,-0.362400473,-1.057041376,1.920650692,-0.566949936,-0.409269508,-0.304531366,1,1,1,0,1,0,0,8,3,0
0.198560444,-0.267197171,0.623727632,-0.442151877,-0.566949936,-0.409269508,-0.304531366,1,1,1,0,1,0,0,9,3,0
-0.931797305,-0.273997406,1.584167065,1.587534264,-0.245352358,-0.409269508,-0.304531366,4,2,2,0,1,1,2,8,3,0
0.010167486,0.073462264,0.023452986,0.785730769,-0.245352358,2.826138849,0.236326038,0,1,1,0,1,0,0,0,0,0
0.010167486,-0.42975519,-0.936986447,0.626919449,-0.245352358,-0.409269508,-0.304531366,9,2,1,0,0,0,0,1,3,0
-0.084028993,-0.356247878,-0.216656872,-0.012199278,-0.245352358,3.067287298,0.236326038,10,1,1,0,1,0,0,8,0,0
-1.214386742,-0.196928067,0.263562844,-0.554481835,0.07624522,-0.409269508,-0.304531366,0,2,1,0,0,0,0,11,3,1
-1.120190263,-0.217652595,-0.936986447,-0.27946711,-0.566949936,-0.409269508,-0.304531366,4,2,3,0,0,0,0,3,3,0
-0.649207868,1.44322406,0.143507915,-0.624203878,-0.245352358,-0.409269508,-0.304531366,8,2,3,0,0,0,0,9,3,0
-0.649207868,-0.222509906,-0.216656872,-0.050933747,-0.245352358,-0.409269508,-0.304531366,1,1,1,0,1,0,2,8,3,0
0.104363965,0.048204245,0.383617773,0.03815553,-0.566949936,-0.409269508,-0.304531366,4,1,3,0,0,0,0,5,3,1
0.292756923,1.225940333,-1.417206163,-0.790762092,-0.566949936,-0.409269508,-0.304531366,2,1,2,0,1,0,0,3,3,0
-0.837600826,-0.245177359,-1.657316022,-0.6590649,-0.566949936,-0.409269508,-0.304531366,0,2,1,0,1,0,0,3,3,0
-0.743404347,-0.646715096,-0.936986447,1.866422436,-0.566949936,-0.409269508,-0.304531366,2,1,1,0,1,1,0,5,3,1
-0.555011389,-0.443679482,1.224002277,-0.883724816,5.543404052,-0.409269508,-0.304531366,4,2,2,0,0,0,0,1,3,0
0.104363965,-0.18980401,1.464112136,0.657907024,0.07624522,-0.409269508,-0.304531366,1,1,0,0,0,0,0,0,3,0
3.024454817,-0.185918161,0.86383749,2.439692568,-0.566949936,1.429487416,1.318040847,5,1,0,0,0,0,0,0,2,1
-0.743404347,-0.075171463,-0.096601943,-0.527367707,-0.245352358,3.047191594,1.858898252,1,1,0,0,1,1,0,8,0,0
-1.025993784,-0.430726652,0.743782561,0.47972847,-0.245352358,-0.409269508,-0.304531366,0,2,1,0,0,0,0,0,3,0
-1.120190263,-0.423602595,0.023452986,0.084636892,-0.245352358,-0.409269508,-0.304531366,7,1,2,0,1,1,2,8,3,0
0.292756923,-0.108848821,0.143507915,-0.717166602,-0.566949936,-0.409269508,-0.304531366,4,1,2,0,0,0,0,9,3,0
0.481149881,-0.015588444,0.383617773,0.991023452,-0.566949936,-0.409269508,-0.304531366,9,1,1,0,1,1,0,9,3,0
-0.837600826,-0.342647407,-0.57682166,-0.740407283,0.397842799,-0.409269508,-0.304531366,4,1,2,0,0,0,0,1,3,0
-0.837600826,-0.443031841,-0.816931518,-0.442151877,-0.245352358,-0.409269508,-0.304531366,1,2,1,0,0,0,2,8,3,0
-0.555011389,0.804325709,-1.297151234,-0.492506686,-0.566949936,-0.409269508,-0.304531366,0,1,1,0,1,0,0,8,3,0
-0.649207868,-0.228662501,-0.57682166,-0.6590649,-0.245352358,3.047191594,0.777183443,9,2,1,0,1,1,0,8,1,0
-1.025993784,-0.614980662,-0.45676673,0.611425662,0.397842799,-0.409269508,-0.304531366,1,1,1,0,1,0,0,8,3,0
0.481149881,-0.125039859,-0.45676673,-0.298834344,0.397842799,3.308435747,2.399755656,0,0,1,0,1,0,0,8,0,0
-0.649207868,0.449094341,-0.45676673,-0.51187392,-0.245352358,-0.409269508,-0.304531366,4,2,2,0,1,0,0,1,3,0
1.70570411,-0.082295519,-1.057041376,-0.422784643,-0.245352358,0.595515696,0.236326038,5,1,3,0,0,0,0,1,0,0
-0.178225472,0.402140331,1.464112136,0.40613298,0.397842799,-0.409269508,-0.304531366,1,1,1,0,1,0,2,8,3,0
-0.178225472,-0.166812736,0.623727632,2.044600991,-0.245352358,-0.409269508,-0.304531366,5,1,2,0,1,0,2,8,3,0
-0.649207868,-0.442060378,0.623727632,0.181473063,1.362635534,-0.409269508,-0.304531366,3,1,1,0,0,0,1,5,3,0
-0.178225472,0.124949764,-1.537261093,2.637238356,-0.566949936,-0.409269508,-0.304531366,1,1,1,0,1,0,0,0,3,1
-1.120190263,2.05200708,1.584167065,2.722454187,-0.245352358,2.956760926,0.777183443,0,1,1,0,1,0,0,0,0,1
0.575346361,-0.289864623,1.584167065,-0.616456985,-0.245352358,2.122789206,3.481470465,1,1,0,0,1,1,0,4,1,0
-1.49697618,0.758666983,0.983892419,0.251195106,-0.245352358,3.147670114,1.318040847,8,2,1,0,0,0,0,8,1,1
1.799900589,0.03298467,0.503672703,-0.860484135,0.397842799,-0.409269508,-0.304531366,1,1,0,0,0,0,2,6,3,0
1.423114672,-0.042789387,-1.297151234,5.034901947,-0.566949936,-0.409269508,-0.304531366,3,0,0,1,0,0,2,6,3,1
-0.743404347,-0.417450001,0.263562844,0.11175102,-0.566949936,-0.409269508,-0.304531366,9,2,2,0,0,0,0,5,3,0
1.517311152,0.152474529,0.263562844,-0.508000473,-0.245352358,1.570157344,0.236326038,5,1,1,0,0,0,0,2,2,0
2.270882984,-0.223805189,-0.336711801,1.297025752,-0.245352358,1.389296008,0.236326038,5,1,3,0,0,0,0,8,2,0
-0.36661843,-0.444003303,-1.657316022,-0.136149577,-0.245352358,1.610348752,3.481470465,9,2,2,0,1,0,0,3,1,0
2.176686505,3.463865574,1.704221994,0.421626767,-0.245352358,0.525180732,0.777183443,5,1,0,0,0,0,1,5,2,1
-0.46081491,-0.441088916,0.623727632,-0.554481835,-0.245352358,-0.409269508,-0.304531366,0,2,1,0,0,0,0,1,3,0
1.046328756,-0.422954954,-1.297151234,-0.895345157,0.07624522,-0.409269508,-0.304531366,4,0,2,0,0,0,0,1,3,0
0.857935798,-0.308322406,-0.45676673,2.358350184,-0.245352358,-0.409269508,-0.304531366,1,1,1,0,0,1,0,1,3,0
-0.178225472,-0.690430898,-0.936986447,-0.844990348,1.041037955,3.047191594,0.777183443,7,1,1,0,1,1,0,8,0,0
-0.272421951,-0.370495992,-0.096601943,-0.3530626,0.397842799,-0.409269508,-0.304531366,1,0,1,0,1,0,0,8,3,0
-0.743404347,0.420274293,0.263562844,-0.275593663,-0.566949936,-0.409269508,-0.304531366,1,2,1,0,1,0,0,5,3,0
1.234721714,-0.431374294,1.464112136,-0.554481835,1.684233112,-0.409269508,-0.304531366,1,1,0,0,0,0,0,5,3,0
0.104363965,0.245734906,-0.336711801,1.451963625,-0.566949936,1.429487416,0.777183443,0,0,1,0,0,0,0,1,1,1
-0.084028993,-0.426193161,-0.336711801,-0.961193753,0.719440377,3.238100783,1.318040847,1,0,0,0,1,0,0,8,1,0
-0.36661843,0.347090803,-1.417206163,-0.624203878,-0.566949936,-0.409269508,-0.304531366,4,1,1,0,0,0,0,3,3,0
-0.272421951,-0.360457548,-0.096601943,-0.961193753,0.719440377,-0.409269508,-0.304531366,0,1,1,0,1,0,0,8,3,0
-1.120190263,-0.430402831,-1.297151234,-0.415037749,-0.566949936,-0.409269508,-0.304531366,9,2,2,0,1,1,0,8,3,0
-0.931797305,-0.443679482,1.103947348,-0.957320306,4.257013739,-0.409269508,-0.304531366,4,2,2,0,0,0,0,1,3,0
1.517311152,0.548183492,-1.297151234,-0.918585838,-0.566949936,-0.409269508,-0.304531366,3,0,0,0,0,0,2,6,3,0
-0.743404347,-0.443679482,-0.096601943,-0.535114601,1.041037955,-0.409269508,-0.304531366,0,1,1,0,1,0,0,5,3,0
-0.649207868,-0.443679482,-0.696876589,-0.283340557,-0.566949936,-0.409269508,-0.304531366,9,2,1,0,0,0,1,5,3,0
-0.649207868,-0.422307312,-0.816931518,-0.705546262,-0.245352358,-0.409269508,-0.304531366,4,2,1,0,1,0,2,8,3,0
0.857935798,-0.427164624,1.344057206,-0.229112301,0.07624522,-0.409269508,-0.304531366,1,1,3,0,0,0,1,4,3,0
-1.308583221,-0.443679482,1.584167065,-0.515747367,-0.566949936,-0.409269508,-0.304531366,8,2,1,0,0,1,1,4,3,0
1.328918193,-0.535644577,1.584167065,-0.341442259,-0.566949936,-0.409269508,-0.304531366,1,0,1,0,0,1,0,4,3,0
-0.46081491,-0.180737029,-1.057041376,-0.616456985,0.397842799,-0.409269508,-0.304531366,4,1,2,0,0,0,0,1,3,0
1.611507631,0.173199057,1.344057206,-0.217491961,0.719440377,-0.409269508,-0.304531366,7,1,1,0,0,0,0,1,3,0
0.575346361,-0.443679482,0.263562844,-0.709419709,-0.245352358,-0.409269508,-0.304531366,4,0,1,0,1,0,0,9,3,0
-0.931797305,-0.236434199,-1.537261093,-0.643571113,-0.566949936,-0.409269508,-0.304531366,8,2,3,0,0,0,0,3,3,0
0.010167486,-0.443679482,0.503672703,-0.655191453,-0.566949936,-0.409269508,-0.304531366,0,1,1,0,0,0,2,6,3,0
1.140525235,-0.570293398,-0.216656872,-0.527367707,0.07624522,-0.409269508,-0.304531366,7,1,1,0,0,0,0,5,3,0
-1.025993784,1.800074532,0.383617773,0.320917149,-0.566949936,-0.409269508,-0.304531366,11,2,3,0,0,0,0,9,3,0
-1.025993784,-0.443679482,-0.816931518,-0.508000473,-0.566949936,-0.409269508,-0.304531366,4,1,2,0,1,0,0,5,3,0
-0.649207868,-0.233519812,-1.057041376,-0.519620814,0.07624522,-0.409269508,-0.304531366,9,2,1,0,0,0,0,1,3,0
-0.36661843,2.881635856,0.263562844,-0.89147171,-0.245352358,-0.409269508,-0.304531366,4,2,2,0,1,0,0,8,3,0
1.234721714,-0.514596228,-0.096601943,0.069143105,0.397842799,-0.409269508,-0.304531366,1,1,0,0,1,0,2,8,3,0
-0.743404347,-0.443355662,-1.297151234,-0.899218604,1.684233112,2.283554839,0.236326038,4,0,2,0,1,0,0,3,1,0
0.292756923,-0.520101181,0.263562844,-0.155516811,-0.245352358,0.736185625,3.481470465,7,1,1,0,1,0,0,9,2,0
-0.743404347,-0.443679482,0.623727632,-0.13227613,1.684233112,-0.409269508,-0.304531366,9,0,1,0,0,0,0,1,3,0
-0.555011389,-0.27982618,-1.297151234,-0.252352982,0.397842799,-0.409269508,-0.304531366,4,1,2,0,1,0,0,3,3,0
0.292756923,-0.346857076,0.503672703,-0.27946711,-0.566949936,-0.409269508,-0.304531366,3,2,1,0,0,0,0,9,3,0
-1.120190263,-0.436231605,-0.936986447,-0.608710091,-0.245352358,-0.409269508,-0.304531366,9,1,1,0,1,0,0,0,3,0
0.010167486,0.029422641,0.263562844,0.123371361,-0.566949936,1.258673931,0.777183443,1,1,0,0,1,0,0,9,2,0
1.894097068,-0.443679482,-1.537261093,-0.13227613,-0.566949936,-0.409269508,-0.304531366,9,1,2,0,0,0,0,0,3,0
-0.46081491,-0.44270802,-0.216656872,-0.031566513,-0.245352358,-0.409269508,-0.304531366,4,1,1,0,0,0,0,1,3,0
2.459275943,-0.377943869,-0.57682166,0.568817747,-0.566949936,2.273506987,0.777183443,5,1,1,0,0,0,0,10,2,1
-1.025993784,-0.255539623,-0.096601943,0.034282084,-0.566949936,3.157717966,0.236326038,7,2,1,0,1,0,0,8,1,0
-0.931797305,-0.277883255,0.263562844,-0.829496561,1.684233112,-0.409269508,-0.304531366,1,2,1,0,1,0,0,8,3,0
0.198560444,-0.179117925,0.623727632,-0.802382433,-0.566949936,-0.409269508,-0.304531366,0,1,1,0,1,1,0,9,3,0
-1.308583221,-0.371467454,1.224002277,-0.600963197,-0.566949936,-0.409269508,-0.304531366,10,2,0,0,0,0,0,8,3,0
-1.49697618,-0.396725473,-1.057041376,-0.531241154,-0.566949936,-0.409269508,-0.304531366,4,2,2,0,0,0,0,1,3,0
-0.555011389,-0.460194341,-1.657316022,-0.480886345,-0.245352358,-0.409269508,-0.304531366,9,2,1,0,0,0,2,5,3,0
-0.46081491,1.543932315,0.623727632,0.386765745,0.397842799,-0.409269508,-0.304531366,4,1,2,0,1,1,0,9,3,0
-0.46081491,-0.403201888,-0.096601943,1.618521839,0.07624522,-0.409269508,-0.304531366,9,2,1,0,1,0,0,8,3,1
1.799900589,1.176395757,-1.417206163,-0.515747367,0.719440377,-0.409269508,-0.304531366,11,1,3,0,0,0,1,6,3,0
-0.36661843,-0.367257784,1.103947348,0.696641492,1.041037955,-0.409269508,-0.304531366,1,1,1,0,0,0,0,5,3,0
0.575346361,2.975220054,-0.336711801,-0.686179028,0.07624522,1.349104599,0.777183443,1,2,0,0,1,0,0,8,1,0
-0.743404347,-0.32289434,1.464112136,-0.345315706,0.07624522,0.535228584,0.236326038,4,2,2,0,0,1,0,4,0,0
1.611507631,-0.424250237,0.383617773,0.127244808,-0.245352358,-0.409269508,-0.304531366,4,1,1,0,0,1,0,9,3,0
-1.873762096,-0.222833727,-1.177096305,0.030408637,-0.566949936,-0.409269508,-0.304531366,1,2,1,0,0,0,0,7,3,1
1.328918193,0.44035118,-1.417206163,0.665653918,-0.245352358,-0.409269508,-0.304531366,9,0,1,0,0,0,0,1,3,0
-0.743404347,-0.355924058,-0.216656872,2.102702693,-0.245352358,-0.409269508,-0.304531366,4,1,2,0,1,0,0,1,3,1
1.046328756,0.081881604,-1.297151234,-0.918585838,4.578611317,-0.409269508,-0.304531366,6,2,2,0,1,0,2,6,3,0
2.930258338,0.804973351,-0.696876589,1.254417836,0.397842799,0.756281329,0.236326038,5,1,0,0,0,0,0,2,1,1
0.481149881,0.495076888,-1.177096305,-0.844990348,-0.566949936,-0.409269508,-0.304531366,6,2,1,0,0,0,2,6,3,0
-0.837600826,-0.121477831,-1.537261093,0.282182681,-0.566949936,0.595515696,0.777183443,0,1,1,0,0,0,0,11,1,1
-1.49697618,0.500581841,-0.45676673,-0.446025324,-0.566949936,-0.409269508,-0.304531366,0,2,2,0,0,0,0,10,3,0
0.66954284,-0.818340096,0.143507915,-0.515747367,-0.245352358,-0.409269508,-0.304531366,4,1,1,0,0,1,0,9,3,0
0.575346361,-0.443679482,0.503672703,-0.465392558,0.397842799,-0.409269508,-0.304531366,7,1,0,0,1,1,0,1,3,0
-0.649207868,1.477872881,1.584167065,-0.682305581,1.362635534,-0.409269508,-0.304531366,7,0,1,0,1,0,0,5,3,0
-1.214386742,-0.383125001,-0.696876589,-0.012199278,-0.566949936,0.535228584,0.777183443,4,2,2,0,0,0,0,11,2,1
-0.931797305,-0.371467454,0.143507915,0.967782771,-0.566949936,2.765851737,5.644900083,0,2,1,0,1,0,0,0,2,0
-0.931797305,-0.361752831,-0.336711801,0.014914849,-0.566949936,-0.409269508,-0.304531366,9,2,1,0,0,0,0,4,3,0
-0.837600826,-0.355600237,-1.057041376,-0.717166602,-0.245352358,-0.409269508,-0.304531366,0,2,2,0,1,0,0,10,3,0
1.70570411,0.342881133,0.263562844,-0.693925921,-0.245352358,1.429487416,3.481470465,2,1,1,0,0,1,0,9,0,0
0.198560444,-0.072257076,0.383617773,-0.566102176,1.362635534,-0.409269508,-0.304531366,1,1,0,0,1,1,2,8,3,0
-0.837600826,-0.035989151,1.103947348,-0.287214004,-0.245352358,-0.409269508,-0.304531366,6,2,1,0,0,0,0,5,3,0
1.894097068,-0.169079482,1.344057206,1.343507114,-0.566949936,1.479726676,0.236326038,3,1,0,0,0,0,0,0,1,0
1.517311152,0.066985849,-1.057041376,2.517161505,-0.245352358,3.187861523,0.236326038,7,1,1,0,1,0,1,8,1,0
-1.120190263,-0.03534151,-1.297151234,1.343507114,-0.566949936,-0.409269508,-0.304531366,0,2,1,0,0,0,0,3,3,0
0.481149881,-0.29277901,1.824276923,-0.577722516,1.684233112,-0.409269508,-0.304531366,4,1,2,0,1,0,0,5,3,0
-0.837600826,-0.59263703,1.584167065,-0.492506686,-0.245352358,1.670635865,2.940613061,1,1,1,0,1,1,0,4,1,0
0.010167486,-0.353981133,-0.45676673,-0.411164302,0.07624522,3.12757441,0.777183443,10,1,1,0,1,0,0,8,0,0
0.198560444,-0.434612501,0.503672703,-0.717166602,-0.566949936,-0.409269508,-0.304531366,4,1,2,0,1,0,0,9,3,0
-0.743404347,-0.280797642,1.584167065,-0.647444559,-0.245352358,-0.409269508,-0.304531366,9,1,2,0,0,0,0,1,3,0
0.481149881,-0.403849529,1.584167065,-0.349189153,-0.245352358,-0.409269508,-0.304531366,1,1,0,0,0,0,0,1,3,0
0.66954284,-0.363695756,-0.216656872,-0.43827843,-0.566949936,-0.409269508,-0.304531366,4,1,0,0,1,1,2,8,3,0
-0.743404347,-0.440441275,-1.177096305,-0.724913496,-0.245352358,2.353889803,0.236326038,9,2,1,0,1,0,0,3,0,0
-0.46081491,-0.443679482,0.263562844,2.242146779,1.684233112,-0.409269508,-0.304531366,0,1,2,0,1,0,0,5,3,0
-1.308583221,-0.377620048,1.464112136,0.824465238,-0.245352358,-0.409269508,-0.304531366,9,2,1,0,0,0,0,5,3,1
-1.49697618,-0.427488444,-0.936986447,-0.260099876,-0.566949936,-0.409269508,-0.304531366,9,2,1,0,1,0,0,8,3,0
1.140525235,0.222419812,0.503672703,-0.480886345,-0.566949936,-0.409269508,-0.304531366,10,1,1,0,1,0,2,6,3,0
-0.837600826,0.068928774,0.503672703,-0.779141752,-0.566949936,-0.409269508,-0.304531366,8,2,3,0,1,0,2,8,3,0
-0.36661843,-0.329370756,0.263562844,-0.480886345,-0.566949936,-0.409269508,-0.304531366,6,0,2,1,1,1,0,9,3,0
0.386953402,-0.427812265,-1.297151234,-0.36468294,0.07624522,-0.409269508,-0.304531366,9,0,1,0,0,0,0,1,3,0
1.517311152,1.462977126,-0.57682166,0.115624467,0.07624522,-0.409269508,-0.304531366,0,1,1,0,0,1,2,6,3,0
-1.025993784,-0.191423114,-1.417206163,-0.395670515,-0.245352358,-0.228408171,1.318040847,0,1,1,0,1,0,0,6,1,0
0.575346361,0.912805662,0.383617773,0.894187281,0.07624522,-0.409269508,-0.304531366,4,1,3,0,1,0,0,9,3,1
-0.555011389,-0.339409199,0.503672703,1.285405411,0.397842799,-0.409269508,-0.304531366,7,1,1,0,1,1,2,6,3,0
1.328918193,-0.384096463,-0.336711801,-0.930206178,-0.566949936,-0.409269508,-0.304531366,9,0,1,0,0,0,2,8,3,0
-1.120190263,-0.376000944,-1.177096305,0.204713744,-0.245352358,-0.409269508,-0.304531366,8,2,1,0,1,0,2,8,3,0
1.046328756,-0.21991934,1.584167065,-0.387923621,-0.566949936,-0.409269508,-0.304531366,1,1,1,0,1,0,2,8,3,0
-0.36661843,-0.426840803,-1.057041376,0.390639192,-0.566949936,-0.409269508,-0.304531366,7,1,0,0,1,0,2,8,3,0
-0.931797305,-0.432021935,1.344057206,-0.593216304,-0.245352358,-0.409269508,-0.304531366,4,2,1,0,0,0,0,1,3,0
-0.36661843,-0.309293869,0.623727632,-0.035439959,0.397842799,-0.409269508,-0.304531366,6,1,1,0,1,0,0,9,3,0
1.140525235,1.356116277,0.023452986,0.107877573,0.07624522,-0.409269508,-0.304531366,4,2,1,0,1,0,2,8,3,0
1.140525235,-0.376324765,0.383617773,-0.306581238,2.00583069,-0.409269508,-0.304531366,4,2,0,0,1,0,2,8,3,0
-0.649207868,-0.225424293,-1.057041376,1.273785071,-0.245352358,-0.409269508,-0.304531366,9,0,2,0,1,0,0,1,3,1
-1.49697618,-0.36563868,1.224002277,0.359651618,-0.566949936,-0.409269508,-0.304531366,8,2,2,0,0,0,0,8,3,0
0.481149881,-0.250682312,-1.537261093,0.5649443,3.292221004,-0.409269508,-0.304531366,1,1,0,0,1,0,2,6,3,0
0.66954284,1.293942692,0.623727632,-0.039313406,0.07624522,-0.409269508,-0.304531366,1,1,0,0,1,0,2,8,3,0
1.234721714,-0.425869341,1.344057206,-0.291087451,-0.245352358,-0.409269508,-0.304531366,4,0,2,0,1,0,0,8,3,0
-1.025993784,-0.35689552,-0.936986447,-0.124529237,0.719440377,-0.409269508,-0.304531366,7,2,1,0,1,0,0,8,3,0
1.517311152,-0.546978303,-1.297151234,1.401608816,-0.566949936,1.570157344,0.236326038,7,1,0,0,0,1,0,3,1,0
1.423114672,-0.370819812,-0.45676673,-0.724913496,2.970623426,-0.409269508,-0.304531366,9,1,1,0,1,0,2,6,3,0
1.328918193,-0.443679482,-1.177096305,-0.380176728,0.07624522,-0.409269508,-0.304531366,9,1,1,0,0,0,2,8,3,0
-0.36661843,-0.43849835,-1.057041376,-0.407290856,0.07624522,-0.409269508,-0.304531366,9,1,2,0,1,1,2,8,3,0
-0.272421951,0.268078538,-0.816931518,0.042028977,-0.245352358,-0.409269508,-0.304531366,1,2,0,0,0,0,0,3,3,0
1.423114672,-0.443679482,-1.057041376,-0.411164302,1.041037955,-0.409269508,-0.304531366,1,1,0,0,0,0,0,1,3,0
-1.308583221,-0.357543161,-1.057041376,-0.101288556,-0.566949936,-0.409269508,-0.304531366,7,2,1,0,0,1,0,5,3,0
0.104363965,0.019384198,0.503672703,-0.937953072,0.07624522,-0.409269508,-0.304531366,6,1,2,0,1,1,2,6,3,0
0.763739319,-0.357866982,-0.45676673,0.061396211,1.041037955,-0.409269508,-0.304531366,9,0,1,0,1,0,2,8,3,0
-0.46081491,1.630068636,-0.816931518,0.177599616,-0.566949936,-0.409269508,-0.304531366,4,1,2,0,1,1,1,5,3,0
-0.931797305,-0.421659671,0.023452986,1.207936474,-0.245352358,-0.409269508,-0.304531366,0,2,1,0,1,0,0,0,3,0
-1.49697618,-0.605913681,0.263562844,-0.395670515,0.07624522,-0.409269508,-0.304531366,7,2,3,0,1,1,2,6,3,0
-1.025993784,-0.44691769,-1.417206163,0.224080978,-0.566949936,-0.409269508,-0.304531366,1,2,0,0,0,1,0,3,3,0
-0.837600826,-0.443679482,0.503672703,-0.449898771,-0.566949936,-0.409269508,-0.304531366,1,1,0,0,1,0,2,8,3,0
-1.025993784,-0.415183256,-1.417206163,-0.151643365,-0.566949936,-0.409269508,-0.304531366,9,1,2,0,0,0,2,6,3,0
0.104363965,-0.11273467,-1.297151234,-0.434404983,-0.245352358,-0.409269508,-0.304531366,0,2,1,0,1,0,2,8,3,0
0.952132277,0.640472407,1.584167065,-0.527367707,-0.245352358,-0.409269508,-0.304531366,4,0,1,0,1,0,2,8,3,0
-0.837600826,-0.050561085,-0.57682166,-0.59708975,-0.245352358,-0.409269508,-0.304531366,6,1,2,0,0,0,0,1,3,0
0.575346361,-0.289216982,-1.057041376,2.768935549,-0.566949936,3.278292191,0.236326038,9,0,2,0,1,0,1,8,0,0
0.010167486,0.062776179,-0.45676673,0.909681068,2.327428269,3.238100783,0.236326038,1,2,1,0,1,0,0,8,1,0
0.763739319,0.640472407,-1.417206163,-0.442151877,-0.566949936,-0.409269508,-0.304531366,1,1,1,0,0,0,0,1,3,0
-0.743404347,-0.111439387,-1.537261093,0.262815447,-0.245352358,3.017048038,1.318040847,9,1,1,0,0,0,0,1,0,0
-1.025993784,-0.443679482,1.704221994,-0.604836644,0.07624522,-0.409269508,-0.304531366,7,0,1,0,1,1,0,5,3,0
-1.025993784,-0.357866982,-0.45676673,0.324790596,-0.566949936,3.157717966,0.777183443,0,1,1,0,1,0,0,8,0,0
-0.649207868,-0.351390567,1.584167065,-0.136149577,0.397842799,-0.409269508,-0.304531366,9,1,2,0,1,1,2,8,3,0
1.70570411,-0.443031841,-1.657316022,2.621744569,-0.566949936,-0.409269508,-0.304531366,5,2,1,0,0,0,1,3,3,1
1.140525235,1.207158729,-1.177096305,-0.399543962,0.07624522,-0.409269508,-0.304531366,3,1,0,0,1,0,2,6,3,0
1.234721714,0.340938208,-1.537261093,-0.709419709,0.397842799,-0.409269508,-0.304531366,0,2,1,0,0,0,2,6,3,0
-1.402779701,-0.457279954,1.704221994,0.181473063,0.07624522,-0.409269508,-0.304531366,0,2,1,1,0,1,0,5,3,0
1.70570411,0.625576652,-0.096601943,-0.67068524,-0.245352358,-0.409269508,-0.304531366,1,1,0,0,0,0,1,0,3,0
-0.178225472,-0.389601416,0.143507915,0.278309234,-0.566949936,-0.409269508,-0.304531366,6,1,1,0,1,1,0,5,3,0
-0.649207868,-0.022388679,1.103947348,-0.519620814,-0.245352358,-0.409269508,-0.304531366,9,0,1,0,1,0,0,5,3,0
2.270882984,0.152150708,-1.777370951,0.483601916,-0.245352358,1.489774528,2.399755656,5,0,0,0,0,0,0,6,0,0
-0.649207868,0.492810143,1.704221994,3.512637341,1.362635534,-0.409269508,-0.304531366,4,1,2,0,1,1,0,5,3,0
-0.46081491,0.35032901,0.623727632,-0.376303281,-0.566949936,-0.409269508,-0.304531366,1,1,1,0,1,0,0,9,3,0
-1.025993784,0.050794811,0.743782561,-0.635824219,1.362635534,-0.409269508,-0.304531366,8,2,0,0,0,0,1,0,3,0
-0.837600826,-0.393163444,-1.537261093,-0.686179028,1.041037955,-0.409269508,-0.304531366,4,2,2,0,1,0,2,6,3,0
0.010167486,0.45330401,-1.297151234,-0.260099876,-0.245352358,-0.409269508,-0.304531366,1,1,0,0,1,1,2,6,3,0
